openml_id,name,run_type,run_id,prevalence,threshold_center,nll_nb_raw,snb_nb_raw
1502,skin-segmentation,prev,4,0.7924605295910747,0.7924605295910747,0.7512414915752943,0.7638447481865953
1570,wilt,inverse,0,0.0539367637941723,0.9460632362058277,0.0115075449200279,0.0024062883187016
1570,wilt,inverse,1,0.0539367637941723,0.9460632362058277,-0.0028358800607967,-0.0100165220605684
1570,wilt,inverse,2,0.0539367637941723,0.9460632362058277,0.0120789827254071,0.0
1570,wilt,inverse,3,0.0539367637941723,0.9460632362058277,0.0091022161917684,0.0
1570,wilt,inverse,4,0.0539367637941723,0.9460632362058277,-0.0101497245503048,-0.0116830577939286
1570,wilt,prev,0,0.0539367637941723,0.0539367637941723,0.050114709368997,0.0495293218230058
1570,wilt,prev,1,0.0539367637941723,0.0539367637941723,0.0512509609516289,0.0515331370978566
1570,wilt,prev,2,0.0539367637941723,0.0539367637941723,0.0497587815311038,0.0494407617409446
1570,wilt,prev,3,0.0539367637941723,0.0539367637941723,0.0498767968964352,0.0503787591057498
1570,wilt,prev,4,0.0539367637941723,0.0539367637941723,0.0468671886802905,0.0468671886802905
1590,adult,inverse,0,0.7607182343065395,0.2392817656934605,0.6986174845367009,0.6991080430285029
1590,adult,inverse,1,0.7607182343065395,0.2392817656934605,0.7005375046357817,0.7004524364423256
1590,adult,inverse,2,0.7607182343065395,0.2392817656934605,0.697802818633176,0.6969646877550675
1590,adult,inverse,3,0.7607182343065395,0.2392817656934605,0.7023536324609324,0.7011493018542001
1590,adult,inverse,4,0.7607182343065395,0.2392817656934605,0.7025942979172236,0.7015652803877108
1590,adult,prev,0,0.7607182343065395,0.7607182343065395,0.4921774517664362,0.4892658933747806
1590,adult,prev,1,0.7607182343065395,0.7607182343065395,0.484837681252541,0.4810972331799181
1590,adult,prev,2,0.7607182343065395,0.7607182343065395,0.4828554809979165,0.4791673788309463
1590,adult,prev,3,0.7607182343065395,0.7607182343065395,0.5013108462593846,0.4956197852887505
1590,adult,prev,4,0.7607182343065395,0.7607182343065395,0.5013574518820696,0.5017521461413187
4135,Amazon_employee_access,inverse,0,0.9421099209618848,0.05789007903811516,0.9386048328956156,0.9386048328956156
4135,Amazon_employee_access,inverse,1,0.9421099209618848,0.05789007903811516,0.9386048328956156,0.9386048328956156
4135,Amazon_employee_access,inverse,2,0.9421099209618848,0.05789007903811516,0.938442840370274,0.938442840370274
4135,Amazon_employee_access,inverse,3,0.9421099209618848,0.05789007903811516,0.938442840370274,0.938442840370274
4135,Amazon_employee_access,inverse,4,0.9421099209618848,0.05789007903811516,0.9385954638788137,0.9385954638788137
4135,Amazon_employee_access,prev,0,0.9421099209618848,0.9421099209618848,0.2423856896449653,0.2367653372276111
4135,Amazon_employee_access,prev,1,0.9421099209618848,0.9421099209618848,0.2398964338948942,0.2497252035117294
4135,Amazon_employee_access,prev,2,0.9421099209618848,0.9421099209618848,0.269764472440517,0.2790024990364847
4135,Amazon_employee_access,prev,3,0.9421099209618848,0.9421099209618848,0.2538130095731291,0.2652746712235075
4135,Amazon_employee_access,prev,4,0.9421099209618848,0.9421099209618848,0.2351104867463409,0.2594540976982483
4532,higgs,prev,0,0.5285772565017848,0.5285772565017848,0.1785506585962583,0.1819894424845846
4532,higgs,prev,1,0.5285772565017848,0.5285772565017848,0.1817384716646311,0.1840666382886512
4532,higgs,prev,2,0.5285772565017848,0.5285772565017848,0.1804195703830998,0.1861835237680041
4532,higgs,prev,3,0.5285772565017848,0.5285772565017848,0.1794079325021295,0.1840242946141539
4532,higgs,prev,4,0.5285772565017848,0.5285772565017848,0.1794031741504561,0.1835650425161682
4534,PhishingWebsites,prev,0,0.5569425599276345,0.5569425599276345,0.4843657672971517,0.4887023605277922
4534,PhishingWebsites,prev,1,0.5569425599276345,0.5569425599276345,0.4900164642561877,0.4927326713519883
4534,PhishingWebsites,prev,2,0.5569425599276345,0.5569425599276345,0.4749092380520541,0.4934180529693844
4534,PhishingWebsites,prev,3,0.5569425599276345,0.5569425599276345,0.4972081671121,0.5009258908969838
4534,PhishingWebsites,prev,4,0.5569425599276345,0.5569425599276345,0.491843566140663,0.4931193328016537
23517,numerai28.6,prev,0,0.5051702657807309,0.5051702657807309,0.0229147306177006,0.0182995107661804
23517,numerai28.6,prev,1,0.5051702657807309,0.5051702657807309,0.0263490508311421,0.0263490508311421
23517,numerai28.6,prev,2,0.5051702657807309,0.5051702657807309,0.024522245147357,0.024522245147357
23517,numerai28.6,prev,3,0.5051702657807309,0.5051702657807309,0.0222431368987109,0.0222431368987109
23517,numerai28.6,prev,4,0.5051702657807309,0.5051702657807309,0.0259688439015684,0.0259688439015684
40536,SpeedDating,inverse,0,0.1647171162568632,0.8352828837431368,0.0034761081125162,-0.000688113568179
