openml_id,name,run_type,run_id,prevalence,threshold_center,nll_nb_raw,snb_nb_raw
40536,SpeedDating,inverse,3,0.1647171162568632,0.8352828837431368,0.0033926789032528,0.0033926789032528
40536,SpeedDating,inverse,4,0.1647171162568632,0.8352828837431368,-0.0005379577171717,-0.0005379577171717
40536,SpeedDating,prev,0,0.1647171162568632,0.1647171162568632,0.0846329781007422,0.0840807666240762
40536,SpeedDating,prev,1,0.1647171162568632,0.1647171162568632,0.0848806926158679,0.0789889989602913
40536,SpeedDating,prev,2,0.1647171162568632,0.1647171162568632,0.1041901003336116,0.097153411540285
40536,SpeedDating,prev,3,0.1647171162568632,0.1647171162568632,0.0874085604322032,0.080028514501495
40536,SpeedDating,prev,4,0.1647171162568632,0.1647171162568632,0.0887310527249454,0.0834129728974857
40701,churn,inverse,0,0.1414,0.8586,-0.0152499174208874,0.0508848817183338
40701,churn,inverse,1,0.1414,0.8586,-0.0063117231157075,-0.0046932344237534
40701,churn,inverse,2,0.1414,0.8586,-0.0086754216208864,0.0552052283685347
40701,churn,inverse,3,0.1414,0.8586,-0.0097316032174618,0.0531445751584058
40701,churn,inverse,4,0.1414,0.8586,0.0005854833025329,0.0551695837599948
40701,churn,prev,0,0.1414,0.1414,0.0854773081590023,0.1043875380552929
40701,churn,prev,1,0.1414,0.1414,0.0861963344446329,0.1018632979263295
40701,churn,prev,2,0.1414,0.1414,0.0911394202261731,0.101431582962166
40701,churn,prev,3,0.1414,0.1414,0.0906355033251816,0.1043197878282151
40701,churn,prev,4,0.1414,0.1414,0.0969024851855022,0.1060679650532278
40978,Internet-Advertisements,inverse,0,0.8600182982616651,0.1399817017383349,0.8539052854050412,0.8495523283446027
40978,Internet-Advertisements,inverse,1,0.8600182982616651,0.1399817017383349,0.8506155299809848,0.847870784093994
40978,Internet-Advertisements,inverse,2,0.8600182982616651,0.1399817017383349,0.852851461485347,0.855581710762813
40978,Internet-Advertisements,inverse,3,0.8600182982616651,0.1399817017383349,0.8536226287519905,0.8543995492824552
40978,Internet-Advertisements,inverse,4,0.8600182982616651,0.1399817017383349,0.8502484979336331,0.849999637330567
40978,Internet-Advertisements,prev,0,0.8600182982616651,0.8600182982616651,0.7587471470015761,0.7605712578073861
40978,Internet-Advertisements,prev,1,0.8600182982616651,0.8600182982616651,0.7518959323641942,0.7631077940728667
40978,Internet-Advertisements,prev,2,0.8600182982616651,0.8600182982616651,0.7634421264124369,0.754367809234475
40978,Internet-Advertisements,prev,3,0.8600182982616651,0.8600182982616651,0.7752291613622933,0.7566933039927278
40978,Internet-Advertisements,prev,4,0.8600182982616651,0.8600182982616651,0.7665612115042083,0.7619587175875623
41142,christine,prev,0,0.5,0.5,0.2158539887760595,0.2158539887760595
41142,christine,prev,1,0.5,0.5,0.2291928829467643,0.2291928829467643
41142,christine,prev,2,0.5,0.5,0.2373560978014966,0.2373560978014966
41142,christine,prev,3,0.5,0.5,0.2240325573881897,0.2240325573881897
41142,christine,prev,4,0.5,0.5,0.2185950148631401,0.2185950148631401
41143,jasmine,prev,0,0.5,0.5,0.2865593625266797,0.2960914626860839
41143,jasmine,prev,1,0.5,0.5,0.2900907348705974,0.3106559322702764
41143,jasmine,prev,2,0.5,0.5,0.3135352564284803,0.3201260020432244
41143,jasmine,prev,3,0.5,0.5,0.2953974954469945,0.3075800949589399
41143,jasmine,prev,4,0.5,0.5,0.295699359186432,0.3054575970156783
41145,philippine,prev,0,0.5,0.5,0.2214747313732818,0.2060485293778675
41145,philippine,prev,1,0.5,0.5,0.2105060753928624,0.2073123567836137
41145,philippine,prev,2,0.5,0.5,0.2110380698975658,0.203258506983701
41145,philippine,prev,3,0.5,0.5,0.2160666778624491,0.209103642305977
41145,philippine,prev,4,0.5,0.5,0.2195703222372522,0.2126705500505828
41146,sylvine,prev,0,0.5,0.5,0.4034581549723914,0.409678336660437
41146,sylvine,prev,1,0.5,0.5,0.413932547109364,0.4123252713577874
41146,sylvine,prev,2,0.5,0.5,0.4146096920480567,0.4177679883642598
41146,sylvine,prev,3,0.5,0.5,0.4162150849630814,0.412400830975535
41146,sylvine,prev,4,0.5,0.5,0.414129751453587,0.4168783625313492
41150,MiniBooNE,inverse,0,0.2806233854102595,0.7193766145897404,0.141403147803418,0.1427465556069332
41150,MiniBooNE,inverse,1,0.2806233854102595,0.7193766145897404,0.0736792345475513,0.0834842583425698
41150,MiniBooNE,inverse,2,0.2806233854102595,0.7193766145897404,0.0714033915727285,0.082393012696923
41150,MiniBooNE,inverse,3,0.2806233854102595,0.7193766145897404,0.0791023861729014,0.086022496005286
41150,MiniBooNE,inverse,4,0.2806233854102595,0.7193766145897404,0.142580042697491,0.145458482251884
41150,MiniBooNE,prev,0,0.2806233854102595,0.2806233854102595,0.225313345022492,0.2256623246794173
41150,MiniBooNE,prev,1,0.2806233854102595,0.2806233854102595,0.1760414930859114,0.1807494408943391
41150,MiniBooNE,prev,2,0.2806233854102595,0.2806233854102595,0.1754889157211398,0.1790070908027326
41150,MiniBooNE,prev,3,0.2806233854102595,0.2806233854102595,0.174528707053898,0.1789031144412045
41150,MiniBooNE,prev,4,0.2806233854102595,0.2806233854102595,0.2263363001335318,0.2271001307220629
41434,Click_prediction_small,inverse,0,0.1684189446280164,0.8315810553719836,0.0003947720720552,0.0003754693366708
41434,Click_prediction_small,inverse,1,0.1684189446280164,0.8315810553719836,-0.0003162234189059,9.500319163604916e-05
41434,Click_prediction_small,inverse,2,0.1684189446280164,0.8315810553719836,-0.0006518295725805,0.0
41434,Click_prediction_small,inverse,3,0.1684189446280164,0.8315810553719836,-0.0001578201272174,0.0
41434,Click_prediction_small,inverse,4,0.1684189446280164,0.8315810553719836,-0.000621408945091,-0.000621408945091
41434,Click_prediction_small,prev,0,0.1684189446280164,0.1684189446280164,0.0388246023419826,0.0389253908773331
41434,Click_prediction_small,prev,1,0.1684189446280164,0.1684189446280164,0.0383576370295479,0.0390697992001801
41434,Click_prediction_small,prev,2,0.1684189446280164,0.1684189446280164,0.0401820785098235,0.0404448774772781
41434,Click_prediction_small,prev,3,0.1684189446280164,0.1684189446280164,0.0382150913291847,0.0389341657144788
41434,Click_prediction_small,prev,4,0.1684189446280164,0.1684189446280164,0.0391868717911414,0.040006963863963
45035,albert,prev,0,0.5,0.5,0.1434949240873894,0.1464756338547709
45035,albert,prev,1,0.5,0.5,0.1446927425309077,0.1498004048666528
45035,albert,prev,2,0.5,0.5,0.1449339978815602,0.1526808127619424
45035,albert,prev,3,0.5,0.5,0.1460079548831162,0.1511924955386318
45035,albert,prev,4,0.5,0.5,0.1523012608412552,0.1518428580173235
45072,airlines,prev,0,0.4454422923970537,0.4454422923970537,0.112472498633187,0.1146933834467545
45072,airlines,prev,1,0.4454422923970537,0.4454422923970537,0.111833490384264,0.115051482995918
45072,airlines,prev,2,0.4454422923970537,0.4454422923970537,0.1108021495018843,0.1129096674891612
45072,airlines,prev,3,0.4454422923970537,0.4454422923970537,0.1114963111447918,0.1137420577096521
45072,airlines,prev,4,0.4454422923970537,0.4454422923970537,0.1114037545847852,0.1140626466534797
